Subject	Group	Block	ColorTMS[Block]	Confidence.RESP[Block]	correctResponseButton	correctRT[Block]	GrayTMS[Block]	leftStimulus[Block]	Number[Block]	NumberResponse[Block]	PracticeList	PracticeList.Cycle	PracticeList.Sample	Reaction.RT[Block]	Response.RESP[Block]	ResponseAccuracy[Block]	responseHand	rightStimulus[Block]	Running[Block]	StimulusColor[Block]	TMS	Trial	Hemisphere	Procedure[Trial]	Running[Trial]	SubTrial	CenterColorList	CenterColorList.Cycle	CenterColorList.Sample	LeftColorList	LeftColorList.Cycle	LeftColorList.Sample	Procedure[SubTrial]	RightColorList	RightColorList.Cycle	RightColorList.Sample	Running[SubTrial]	StimulusColor[SubTrial]	VariOhje	VariOhje2	LogLevel5	CenterTrialList	CenterTrialList.Cycle	CenterTrialList.Sample	ColorTMS[LogLevel5]	Confidence.RESP[LogLevel5]	correctRT[LogLevel5]	GrayTMS[LogLevel5]	leftStimulus[LogLevel5]	LeftTrialList	LeftTrialList.Cycle	LeftTrialList.Sample	Number[LogLevel5]	NumberResponse[LogLevel5]	Procedure[LogLevel5]	Reaction.RT[LogLevel5]	Response.RESP[LogLevel5]	ResponseAccuracy[LogLevel5]	rightStimulus[LogLevel5]	RightTrialList	RightTrialList.Cycle	RightTrialList.Sample	Running[LogLevel5]
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	1	2	1	1				CenterColorProc				CenterColorList	Blue	SINISEN	sini	24	2	1	24	0	4	404	0	0				1	1	CenterTrialProc	387	1	1	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	1	2	1	1				CenterColorProc				CenterColorList	Blue	SINISEN	sini	25	4	1	25	0	4	0	0	0				0	0	CenterTrialProc	0	3	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	1	2	1	1				CenterColorProc				CenterColorList	Blue	SINISEN	sini	26	1	1	26	0	4	304	0	1				1	1	CenterTrialProc	287	1	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	1	2	1	1				CenterColorProc				CenterColorList	Blue	SINISEN	sini	27	1	1	27	0	4	297	0	1				1	1	CenterTrialProc	280	1	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	1	2	1	1				CenterColorProc				CenterColorList	Blue	SINISEN	sini	28	4	1	28	0	3	0	0	0				0	0	CenterTrialProc	0	3	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	1	2	1	1				CenterColorProc				CenterColorList	Blue	SINISEN	sini	29	2	1	29	0	4	336	0	0				1	0	CenterTrialProc	319	3	0	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	1	2	1	1				CenterColorProc				CenterColorList	Blue	SINISEN	sini	30	4	1	30	0	4	0	0	0				0	0	CenterTrialProc	0	3	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	1	2	1	1				CenterColorProc				CenterColorList	Blue	SINISEN	sini	31	3	1	31	0	3	405	0	1				2	1	CenterTrialProc	388	1	0	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	1	2	1	1				CenterColorProc				CenterColorList	Blue	SINISEN	sini	32	4	1	32	0	3	0	0	0				0	0	CenterTrialProc	0	3	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	1	2	1	1				CenterColorProc				CenterColorList	Blue	SINISEN	sini	33	1	1	33	0	4	429	0	1				1	1	CenterTrialProc	412	1	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	1	2	1	1				CenterColorProc				CenterColorList	Blue	SINISEN	sini	34	2	1	34	0	4	436	0	0				1	1	CenterTrialProc	420	1	1	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	1	2	1	1				CenterColorProc				CenterColorList	Blue	SINISEN	sini	35	3	1	35	0	3	497	0	1				2	2	CenterTrialProc	480	2	1	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	1	2	1	1				CenterColorProc				CenterColorList	Blue	SINISEN	sini	36	4	1	36	0	3	0	0	0				0	0	CenterTrialProc	0	3	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	1	2	1	1				CenterColorProc				CenterColorList	Blue	SINISEN	sini	37	3	1	37	0	4	332	0	1				2	1	CenterTrialProc	315	1	0	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	1	2	1	1				CenterColorProc				CenterColorList	Blue	SINISEN	sini	38	3	1	38	0	2	386	0	1				2	1	CenterTrialProc	369	1	0	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	1	2	1	1				CenterColorProc				CenterColorList	Blue	SINISEN	sini	39	4	1	39	0	4	0	0	0				0	0	CenterTrialProc	0	3	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	1	2	1	1				CenterColorProc				CenterColorList	Blue	SINISEN	sini	40	4	1	40	0	4	0	0	0				0	0	CenterTrialProc	0	3	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	1	2	1	1				CenterColorProc				CenterColorList	Blue	SINISEN	sini	41	3	1	41	0	3	970	0	1				2	1	CenterTrialProc	953	1	0	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	1	2	1	1				CenterColorProc				CenterColorList	Blue	SINISEN	sini	42	4	1	42	0	4	416	0	0				0	1	CenterTrialProc	399	1	0	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	1	2	1	1				CenterColorProc				CenterColorList	Blue	SINISEN	sini	43	4	1	43	0	2	253	0	0				0	0	CenterTrialProc	236	3	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	1	2	1	1				CenterColorProc				CenterColorList	Blue	SINISEN	sini	44	4	1	44	0	4	0	0	0				0	0	CenterTrialProc	0	3	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	1	2	1	1				CenterColorProc				CenterColorList	Blue	SINISEN	sini	45	4	1	45	0	3	0	0	0				0	0	CenterTrialProc	0	3	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	1	2	1	1				CenterColorProc				CenterColorList	Blue	SINISEN	sini	46	3	1	46	0	4	559	0	1				2	2	CenterTrialProc	542	2	1	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	1	2	1	1				CenterColorProc				CenterColorList	Blue	SINISEN	sini	47	3	1	47	0	4	323	0	1				2	2	CenterTrialProc	306	2	1	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	1	2	1	1				CenterColorProc				CenterColorList	Blue	SINISEN	sini	48	4	1	48	0	4	0	0	0				0	0	CenterTrialProc	0	3	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	1	2	1	1				CenterColorProc				CenterColorList	Blue	SINISEN	sini	49	3	1	49	0	4	248	0	1				2	2	CenterTrialProc	232	2	1	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	1	2	1	1				CenterColorProc				CenterColorList	Blue	SINISEN	sini	50	4	1	50	0	4	340	0	0				0	2	CenterTrialProc	324	2	0	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	1	2	1	1				CenterColorProc				CenterColorList	Blue	SINISEN	sini	51	3	1	51	0	4	315	0	1				2	2	CenterTrialProc	298	2	1	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	1	2	1	1				CenterColorProc				CenterColorList	Blue	SINISEN	sini	52	2	1	52	0	4	708	0	0				1	1	CenterTrialProc	691	1	1	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	1	2	1	1				CenterColorProc				CenterColorList	Blue	SINISEN	sini	53	3	1	53	0	4	304	0	1				2	1	CenterTrialProc	288	1	0	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	1	2	1	1				CenterColorProc				CenterColorList	Blue	SINISEN	sini	54	2	1	54	0	4	505	0	0				1	1	CenterTrialProc	488	1	1	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	1	2	1	1				CenterColorProc				CenterColorList	Blue	SINISEN	sini	55	3	1	55	0	4	273	0	1				2	2	CenterTrialProc	256	2	1	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	1	2	1	1				CenterColorProc				CenterColorList	Blue	SINISEN	sini	56	2	1	56	0	4	312	0	0				1	1	CenterTrialProc	295	1	1	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	1	2	1	1				CenterColorProc				CenterColorList	Blue	SINISEN	sini	57	4	1	57	0	2	0	0	0				0	0	CenterTrialProc	0	3	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	1	2	1	1				CenterColorProc				CenterColorList	Blue	SINISEN	sini	58	1	1	58	0	4	289	0	1				1	1	CenterTrialProc	272	1	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	1	2	1	1				CenterColorProc				CenterColorList	Blue	SINISEN	sini	59	3	1	59	0	4	409	0	1				2	2	CenterTrialProc	392	2	1	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	1	2	1	1				CenterColorProc				CenterColorList	Blue	SINISEN	sini	60	1	1	60	0	4	252	0	1				1	1	CenterTrialProc	236	1	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	1	4	2	61	0	4	0	0	0				0	0	CenterTrialProc	0	3	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	2	3	2	62	0	4	285	0	1				2	2	CenterTrialProc	269	2	1	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	3	3	2	63	0	4	286	0	1				2	2	CenterTrialProc	269	2	1	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	4	4	2	64	0	4	0	0	0				0	0	CenterTrialProc	0	3	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	5	1	2	65	0	4	274	0	1				1	1	CenterTrialProc	257	1	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	6	3	2	66	0	4	259	0	1				2	2	CenterTrialProc	242	2	1	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	7	2	2	67	0	4	389	0	0				1	1	CenterTrialProc	372	1	1	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	8	2	2	68	0	2	391	0	0				1	1	CenterTrialProc	374	1	1	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	9	4	2	69	0	4	0	0	0				0	0	CenterTrialProc	0	3	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	10	4	2	70	0	4	0	0	0				0	0	CenterTrialProc	0	3	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	11	1	2	71	0	4	315	0	1				1	1	CenterTrialProc	298	1	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	12	3	2	72	0	4	336	0	1				2	1	CenterTrialProc	319	1	0	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	13	4	2	73	0	4	0	0	0				0	0	CenterTrialProc	0	3	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	14	3	2	74	0	4	278	0	1				2	2	CenterTrialProc	261	2	1	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	15	3	2	75	0	4	346	0	1				2	2	CenterTrialProc	329	2	1	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	16	4	2	76	0	3	0	0	0				0	0	CenterTrialProc	0	3	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	17	4	2	77	0	3	0	0	0				0	0	CenterTrialProc	0	3	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	18	4	2	78	0	3	0	0	0				0	0	CenterTrialProc	0	3	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	19	4	2	79	0	4	0	0	0				0	0	CenterTrialProc	0	3	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	20	1	2	80	0	4	770	0	1				1	1	CenterTrialProc	753	1	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	21	1	2	81	0	4	396	0	1				1	1	CenterTrialProc	379	1	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	22	4	2	82	0	4	0	0	0				0	0	CenterTrialProc	0	3	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	23	4	2	83	0	4	0	0	0				0	0	CenterTrialProc	0	3	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	24	1	2	84	0	4	363	0	1				1	1	CenterTrialProc	347	1	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	25	4	2	85	0	3	0	0	0				0	0	CenterTrialProc	0	3	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	26	2	2	86	0	3	408	0	0				1	1	CenterTrialProc	391	1	1	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	27	4	2	87	0	4	0	0	0				0	0	CenterTrialProc	0	3	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	28	1	2	88	0	4	299	0	1				1	1	CenterTrialProc	282	1	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	29	1	2	89	0	4	296	0	1				1	1	CenterTrialProc	280	1	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	30	3	2	90	0	2	0	0	1				2	0	CenterTrialProc	0	3	0	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	31	2	2	91	0	2	295	0	0				1	1	CenterTrialProc	278	1	1	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	32	3	2	92	0	4	341	0	1				2	1	CenterTrialProc	324	1	0	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	33	1	2	93	0	4	272	0	1				1	1	CenterTrialProc	255	1	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	34	3	2	94	0	4	268	0	1				2	1	CenterTrialProc	251	1	0	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	35	3	2	95	0	2	494	0	1				2	2	CenterTrialProc	477	2	1	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	36	3	2	96	0	4	263	0	1				2	2	CenterTrialProc	246	2	1	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	37	3	2	97	0	4	245	0	1				2	1	CenterTrialProc	228	1	0	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	38	4	2	98	0	4	0	0	0				0	0	CenterTrialProc	0	3	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	39	3	2	99	0	4	380	0	1				2	2	CenterTrialProc	363	2	1	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	40	3	2	100	0	4	294	0	1				2	2	CenterTrialProc	277	2	1	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	41	4	2	101	0	4	0	0	0				0	0	CenterTrialProc	0	3	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	42	3	2	102	0	2	327	0	1				2	1	CenterTrialProc	310	1	0	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	43	2	2	103	0	2	0	0	0				1	0	CenterTrialProc	0	3	0	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	44	3	2	104	0	4	402	0	1				2	2	CenterTrialProc	385	2	1	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	45	4	2	105	0	4	0	0	0				0	0	CenterTrialProc	0	3	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	46	2	2	106	0	4	371	0	0				1	1	CenterTrialProc	355	1	1	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	47	2	2	107	0	3	412	0	0				1	1	CenterTrialProc	395	1	1	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	48	3	2	108	0	4	310	0	1				2	2	CenterTrialProc	293	2	1	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	49	4	2	109	0	2	289	0	0				0	0	CenterTrialProc	272	3	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	50	1	2	110	0	4	338	0	1				1	1	CenterTrialProc	321	1	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	51	4	2	111	0	4	0	0	0				0	0	CenterTrialProc	0	3	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	52	2	2	112	0	2	839	0	0				1	1	CenterTrialProc	822	1	1	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	53	4	2	113	0	4	0	0	0				0	0	CenterTrialProc	0	3	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	54	3	2	114	0	4	427	0	1				2	2	CenterTrialProc	410	2	1	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	55	2	2	115	0	3	0	0	0				1	0	CenterTrialProc	0	3	0	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	56	1	2	116	0	4	317	0	1				1	1	CenterTrialProc	300	1	1	0				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	57	3	2	117	0	4	398	0	1				2	2	CenterTrialProc	381	2	1	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	58	3	2	118	0	3	295	0	1				2	2	CenterTrialProc	278	2	1	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	59	2	2	119	0	2	765	0	0				1	1	CenterTrialProc	748	1	1	1				CenterTrialList
4	1	41			5												VASENTA		ResponseHandList		1	3	Center	CenterProc	HemiList	2	1	1	2				CenterColorProc				CenterColorList	Red	PUNAISEN	punai	60	4	2	120	0	4	0	0	0				0	0	CenterTrialProc	0	3	1	0				CenterTrialList
4	1	42			6												OIKEAA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	2	3	RightColorList	Blue	SINISEN	sini	1				1	4	314	0	1				1	1	RightTrialProc	297	1	1	0	1	3	121	RightTrialList
4	1	42			6												OIKEAA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	2	3	RightColorList	Blue	SINISEN	sini	2				1	4	460	0	1				2	2	RightTrialProc	443	2	1	1	3	3	122	RightTrialList
4	1	42			6												OIKEAA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	2	3	RightColorList	Blue	SINISEN	sini	3				1	3	279	0	1				2	2	RightTrialProc	263	2	1	1	3	3	123	RightTrialList
4	1	42			6												OIKEAA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	2	3	RightColorList	Blue	SINISEN	sini	4				1	4	253	0	1				2	2	RightTrialProc	236	2	1	1	3	3	124	RightTrialList
4	1	42			6												OIKEAA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	2	3	RightColorList	Blue	SINISEN	sini	5				1	4	310	0	1				2	2	RightTrialProc	293	2	1	1	3	3	125	RightTrialList
4	1	42			6												OIKEAA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	2	3	RightColorList	Blue	SINISEN	sini	6				1	4	277	0	1				2	2	RightTrialProc	260	2	1	1	3	3	126	RightTrialList
4	1	42			6												OIKEAA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	2	3	RightColorList	Blue	SINISEN	sini	7				1	4	279	0	1				1	2	RightTrialProc	262	2	0	0	1	3	127	RightTrialList
4	1	42			6												OIKEAA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	2	3	RightColorList	Blue	SINISEN	sini	8				0	4	323	1	0				1	1	RightTrialProc	306	1	1	1	2	3	128	RightTrialList
4	1	42			6												OIKEAA		ResponseHandList		1	1	Right	RightHemiProc	HemiList	1							RightColorProc	2	2	3	RightColorList	Blue	SINISEN	sini	9				0	1	0	1	0				0	1	RightTrialProc	0	1	0	0	4	3	129	RightTrialList
